date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:17%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.3321ebd8.css?v=172972671829409741571643625809	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.3321ebd8c72b.css	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:17	19047/19047	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Aug%202022%2003:16:47%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.3321ebd8.css?v=172972671829409741571643625809	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.3321ebd8c72b.css	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:17%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/71kmpfqFxnL._AC_SL1500__2.jpg?v=1640609186	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/71kmpfqFxnL._AC_SL1500__27384.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:18%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/Odofit_07_1.jpg?v=1643149167	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/Odofit_07_19576.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:18	173009/173009	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:18%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/71kmpfqFxnL._AC_SL1500__2.jpg?v=1640609186	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/71kmpfqFxnL._AC_SL1500__27384.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:19%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/poza1_mod.jpg?v=1643149168	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/poza1_mod03fe.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:20	204174/204174	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:19%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/Odofit_07_1.jpg?v=1643149167	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/Odofit_07_19576.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:21%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/vsbanner.jpg?v=1643149168	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/vsbanner03fe.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:22	229148/229148	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:21%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/poza1_mod.jpg?v=1643149168	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/poza1_mod03fe.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:23%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/6f17730a-e856-4cca-935c-baf4337eadc9.__CR0_0_970_600_PT0_SX970_V1.jpg?v=1643149185	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/6f17730a-e856-4cca-935c-baf4337eadc9.__CR0_0_970_600_PT0_SX970_V1fe12.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:24	1328333/1328333	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:23%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/vsbanner.jpg?v=1643149168	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/vsbanner03fe.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:24	116041/116041	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:25%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/6f17730a-e856-4cca-935c-baf4337eadc9.__CR0_0_970_600_PT0_SX970_V1.jpg?v=1643149185	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/6f17730a-e856-4cca-935c-baf4337eadc9.__CR0_0_970_600_PT0_SX970_V1fe12.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:25	125928/125928	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:25%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/t/3/assets/odo-fata-curat-1-1643140904540.jpg?v=1643140905	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/t/3/assets/odo-fata-curat-1-16431409045408ddf.jpg	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:26%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/benziprincipal_1200x1200.png?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/benziprincipal_1200x12000441.png	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:27	10499/10499	---MCZ	200	added ('OK')	application/javascript	etag:W/%222903-17ed1e35a72%22	https://cdn.pagefly.io/pagefly/3.15.8/core/helper.js	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.pagefly.io/pagefly/3.15.8/core/helper.js	(from https://www.odofit.com/products/odofit-compression-brace)
13:57:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:28%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/71jLtZ4oeKL._AC_SL1500_1200x1200.jpg?v=1640093794	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/71jLtZ4oeKL._AC_SL1500_1200x1200ea49.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:28	457523/457523	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Aug%202022%2010:57:28%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/benziprincipal_1200x1200.png?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/benziprincipal_1200x12000441.png	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:29%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/81A-3TJWEqL._AC_SL1500_1200x1200.jpg?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/81A-3TJWEqL._AC_SL1500_1200x12000441.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:28	193786/193786	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:28%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/71jLtZ4oeKL._AC_SL1500_1200x1200.jpg?v=1640093794	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/71jLtZ4oeKL._AC_SL1500_1200x1200ea49.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:29	213444/213444	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:29%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/81A-3TJWEqL._AC_SL1500_1200x1200.jpg?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/81A-3TJWEqL._AC_SL1500_1200x12000441.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:31	1939/1939	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:049dd591b59b1e443ec2d50dadf0b233	https://www.odofit.com/products/odofit-resistance-bands.oembed	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/www.odofit.com/products/odofit-resistance-bands.oembed	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:30%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.e362de78.css?v=163066696682730121141646379652	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.e362de78.56aa18.delayed	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:31	18918/18918	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Aug%202022%2004:10:31%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.e362de78.css?v=163066696682730121141646379652	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.e362de78aa18.css	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:32%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/benziprincipal.png?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/benziprincipal.580441.delayed	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:32%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/71jLtZ4oeKL._AC_SL1500.jpg?v=1640093794	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/71jLtZ4oeKL._AC_SL1500ea49.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:33	457523/457523	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Aug%202022%2010:57:32%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/benziprincipal.png?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/benziprincipal0441.png	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:35%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/81A-3TJWEqL._AC_SL1500.jpg?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/81A-3TJWEqL._AC_SL15000441.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:35	169066/169066	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:34%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/71jLtZ4oeKL._AC_SL1500.jpg?v=1640093794	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/71jLtZ4oeKL._AC_SL1500ea49.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:36%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/81TYZPYLg9L._AC_SL1500.jpg?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/81TYZPYLg9L._AC_SL15000441.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:37	177526/177526	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:36%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/81A-3TJWEqL._AC_SL1500.jpg?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/81A-3TJWEqL._AC_SL15000441.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:38%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/713TiTKr5IL._AC_SL1500.jpg?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/713TiTKr5IL._AC_SL15000441.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:39	262345/262345	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:38%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/81TYZPYLg9L._AC_SL1500.jpg?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/81TYZPYLg9L._AC_SL15000441.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Aug%202022%2010:57:40%20GMT	http://cdn.shopify.com/s/files/1/0615/4928/1493/products/811UMjj6dGL._AC_SL1500.jpg?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/811UMjj6dGL._AC_SL15000441.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:40	173572/173572	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:40%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/713TiTKr5IL._AC_SL1500.jpg?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/713TiTKr5IL._AC_SL15000441.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:40	247668/247668	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:41%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/products/811UMjj6dGL._AC_SL1500.jpg?v=1640093793	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/products/811UMjj6dGL._AC_SL15000441.jpg	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:41	10499/10499	---MCZ	200	added ('OK')	application/javascript	etag:W/%222903-17f5276f40a%22	https://cdn.pagefly.io/pagefly/3.16.7/core/helper.js	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.pagefly.io/pagefly/3.16.7/core/helper.js	(from https://www.odofit.com/products/odofit-resistance-bands)
13:57:42	260050/260050	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:42%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/t/3/assets/banner_run_ok_v1-1-1643131434169.jpg?v=1643131436	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/t/3/assets/banner_run_ok_v1-1-1643131434169de04.jpg	(from https://cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.3321ebd8.css?v=172972671829409741571643625809)
13:57:43	689660/689660	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:43%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/t/3/assets/banner-1-1-1643136048306.jpg?v=1643136052	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/t/3/assets/banner-1-1-1643136048306586f.jpg	(from https://cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.3321ebd8.css?v=172972671829409741571643625809)
13:57:46	2291713/2291713	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:46%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/t/3/assets/dsc06650-1-1643202101043.JPG?v=1643202106	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/t/3/assets/dsc06650-1-1643202101043daf5.jpg	(from https://cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.e362de78.css?v=163066696682730121141646379652)
13:57:49	2205653/2205653	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2010:57:49%20GMT	https://cdn.shopify.com/s/files/1/0615/4928/1493/t/3/assets/dsc06706-1643202144329.JPG?v=1643202148	C:/Users/xbrey/Downloads/ODOFIT_SITE/ODOFIT/cdn.shopify.com/s/files/1/0615/4928/1493/t/3/assets/dsc06706-16432021443292039.jpg	(from https://cdn.shopify.com/s/files/1/0615/4928/1493/t/2/assets/pagefly.e362de78.css?v=163066696682730121141646379652)
